"price","interest_level","interest_Nbr"
2195,"low",1
3100,"medium",2
2550,"low",1
3775,"low",1
15000,"low",1
3700,"low",1
1450,"high",3
4700,"medium",2
3250,"medium",2
9250,"low",1
2100,"high",3
6895,"low",1
3150,"low",1
3795,"low",1
2895,"low",1
3400,"low",1
4835,"low",1
8000,"low",1
3600,"medium",2
6200,"low",1
3200,"medium",2
2395,"low",1
4150,"low",1
2700,"medium",2
4500,"low",1
4500,"low",1
4995,"medium",2
1825,"low",1
1975,"high",3
2895,"low",1
1900,"medium",2
6095,"low",1
3350,"low",1
2350,"low",1
6600,"low",1
3095,"low",1
10000,"low",1
2600,"low",1
2900,"low",1
2100,"low",1
3500,"low",1
4900,"low",1
3395,"low",1
3495,"low",1
3675,"low",1
3150,"medium",2
3400,"low",1
4995,"low",1
1950,"high",3
4200,"low",1
3140,"low",1
2825,"low",1
2395,"low",1
2895,"low",1
2200,"medium",2
3295,"low",1
4950,"low",1
1900,"high",3
4100,"low",1
2460,"low",1
2495,"high",3
4950,"low",1
3200,"low",1
3300,"low",1
2050,"high",3
3795,"medium",2
6413,"low",1
1700,"low",1
2200,"low",1
14250,"low",1
2095,"low",1
1850,"low",1
4495,"low",1
4390,"medium",2
1995,"low",1
3200,"low",1
5700,"low",1
1850,"medium",2
3795,"low",1
3350,"low",1
7295,"low",1
2200,"low",1
3440,"low",1
3095,"low",1
2549,"low",1
3390,"low",1
2450,"low",1
1795,"low",1
1600,"high",3
2695,"low",1
2721,"medium",2
4000,"low",1
3200,"medium",2
3770,"medium",2
2900,"low",1
4575,"low",1
2100,"low",1
1195,"high",3
4700,"low",1
2550,"low",1
3600,"low",1
2650,"high",3
5800,"low",1
2495,"low",1
2350,"low",1
3095,"medium",2
8400,"low",1
8500,"medium",2
4285,"low",1
5400,"low",1
2500,"low",1
7855,"medium",2
2500,"medium",2
2025,"low",1
3400,"medium",2
2850,"low",1
2500,"low",1
4600,"low",1
1907,"medium",2
2050,"low",1
2200,"high",3
3950,"medium",2
2400,"medium",2
3550,"low",1
2400,"high",3
2400,"low",1
1725,"low",1
3958,"low",1
3395,"low",1
3425,"medium",2
4322,"low",1
3275,"low",1
4900,"medium",2
5000,"medium",2
2000,"low",1
2399,"low",1
5400,"low",1
2595,"high",3
3195,"medium",2
3500,"low",1
3795,"low",1
1875,"medium",2
3490,"low",1
1975,"low",1
4400,"low",1
3750,"low",1
6200,"low",1
5705,"low",1
3100,"low",1
3600,"low",1
2750,"low",1
3150,"low",1
3450,"low",1
3745,"low",1
3500,"low",1
2300,"high",3
2600,"low",1
5600,"low",1
3900,"medium",2
2150,"low",1
2750,"low",1
4000,"low",1
6500,"low",1
3300,"low",1
5600,"low",1
6400,"medium",2
3575,"low",1
3350,"low",1
3300,"low",1
2745,"low",1
5150,"low",1
3395,"low",1
2500,"low",1
1500,"medium",2
5100,"low",1
1950,"medium",2
3450,"medium",2
2895,"low",1
5400,"low",1
2200,"high",3
3200,"low",1
2850,"low",1
4100,"low",1
3300,"medium",2
10995,"low",1
2950,"low",1
10000,"low",1
5395,"low",1
3600,"low",1
1950,"low",1
2800,"low",1
2895,"medium",2
3995,"low",1
4875,"low",1
2325,"low",1
2850,"low",1
4200,"low",1
2700,"medium",2
6650,"low",1
2100,"low",1
6325,"low",1
16800,"low",1
3900,"low",1
4665,"low",1
2100,"high",3
5000,"medium",2
2800,"low",1
6050,"low",1
3400,"low",1
5075,"low",1
2800,"medium",2
2195,"medium",2
3750,"low",1
2375,"low",1
3050,"low",1
1950,"medium",2
2275,"low",1
4400,"low",1
3600,"medium",2
4350,"low",1
7000,"low",1
2850,"low",1
4895,"low",1
4150,"low",1
3100,"medium",2
6100,"low",1
3910,"low",1
2250,"medium",2
3400,"low",1
3000,"low",1
3590,"low",1
2595,"low",1
2100,"low",1
5000,"low",1
3050,"low",1
6180,"low",1
2325,"low",1
2215,"medium",2
5100,"low",1
3500,"low",1
4695,"low",1
3800,"low",1
2850,"low",1
5495,"low",1
1200,"high",3
3050,"high",3
3300,"low",1
5400,"low",1
1800,"medium",2
2100,"low",1
3500,"low",1
5125,"high",3
3375,"low",1
3300,"low",1
3000,"high",3
6000,"low",1
3395,"low",1
2500,"medium",2
4150,"low",1
2850,"low",1
6785,"low",1
7850,"medium",2
2700,"low",1
3150,"low",1
4850,"low",1
2100,"medium",2
1850,"medium",2
6500,"low",1
5850,"low",1
2599,"low",1
1900,"medium",2
2600,"low",1
1100,"high",3
2990,"low",1
13995,"low",1
3750,"low",1
2199,"low",1
2025,"low",1
3200,"medium",2
1975,"low",1
5995,"medium",2
2400,"medium",2
2695,"low",1
4195,"medium",2
7000,"low",1
2595,"medium",2
2750,"medium",2
2600,"low",1
3216,"low",1
2350,"low",1
2800,"low",1
1750,"low",1
5425,"low",1
1925,"high",3
5000,"low",1
2715,"medium",2
2825,"low",1
2600,"low",1
3550,"low",1
4850,"low",1
1550,"low",1
3295,"medium",2
3650,"low",1
2600,"medium",2
4500,"low",1
2300,"medium",2
3800,"high",3
6000,"medium",2
5450,"low",1
1400,"medium",2
2899,"medium",2
2150,"low",1
3300,"low",1
4750,"low",1
12000,"low",1
3200,"low",1
3645,"medium",2
3400,"low",1
3200,"medium",2
2100,"medium",2
2900,"low",1
3680,"low",1
9795,"low",1
3395,"medium",2
5895,"low",1
3600,"low",1
5166,"low",1
2995,"medium",2
5700,"low",1
1825,"low",1
3700,"low",1
3595,"low",1
2150,"medium",2
2500,"high",3
2835,"low",1
3950,"low",1
3100,"high",3
3150,"low",1
2950,"low",1
3400,"low",1
3500,"low",1
3300,"low",1
2899,"low",1
2700,"medium",2
2995,"low",1
5295,"high",3
2199,"low",1
2400,"low",1
2800,"low",1
7465,"low",1
19000,"low",1
2750,"low",1
4495,"medium",2
2200,"low",1
2830,"low",1
1800,"low",1
2600,"low",1
2250,"high",3
3950,"medium",2
2599,"low",1
5530,"low",1
2350,"medium",2
2995,"low",1
3050,"low",1
2307,"medium",2
3300,"low",1
2150,"medium",2
1395,"low",1
2500,"medium",2
2400,"low",1
2980,"low",1
3000,"low",1
3275,"low",1
5040,"medium",2
2295,"low",1
3600,"low",1
4200,"medium",2
2950,"low",1
4300,"low",1
3285,"low",1
6500,"low",1
6550,"low",1
2450,"low",1
3700,"low",1
3895,"low",1
5865,"low",1
2100,"medium",2
2600,"medium",2
4100,"low",1
2800,"low",1
4695,"low",1
2200,"medium",2
2450,"high",3
2050,"medium",2
3150,"low",1
3900,"high",3
3900,"low",1
8650,"low",1
3000,"low",1
3695,"low",1
6000,"low",1
3360,"low",1
8395,"low",1
2800,"low",1
2995,"low",1
3795,"low",1
3650,"medium",2
2925,"low",1
2250,"low",1
6300,"low",1
2100,"low",1
3450,"low",1
4520,"low",1
6900,"low",1
2700,"low",1
6195,"low",1
3075,"low",1
5850,"low",1
2700,"medium",2
5275,"low",1
3200,"medium",2
2500,"low",1
3600,"low",1
2500,"low",1
2350,"low",1
2400,"medium",2
2995,"low",1
1850,"low",1
3295,"low",1
6875,"low",1
2865,"medium",2
3150,"low",1
4200,"low",1
3761,"low",1
3100,"medium",2
3875,"low",1
3250,"low",1
3800,"low",1
2300,"low",1
3290,"medium",2
2200,"medium",2
2150,"medium",2
3300,"medium",2
1725,"high",3
2400,"high",3
7100,"low",1
2750,"low",1
3300,"low",1
4900,"low",1
2395,"low",1
1800,"low",1
2500,"low",1
2195,"low",1
2995,"low",1
1400,"high",3
3590,"low",1
3350,"low",1
1500,"low",1
3600,"low",1
1950,"high",3
2050,"medium",2
4550,"medium",2
2595,"low",1
7000,"low",1
1900,"low",1
2500,"low",1
2250,"medium",2
3300,"low",1
2350,"low",1
2829,"low",1
4000,"low",1
3898,"low",1
3500,"high",3
3150,"low",1
4005,"low",1
3200,"low",1
4750,"medium",2
2855,"low",1
4000,"low",1
2895,"low",1
6000,"low",1
2775,"low",1
1695,"medium",2
3025,"low",1
1900,"low",1
3200,"high",3
4027,"low",1
4750,"low",1
3000,"medium",2
2300,"low",1
2595,"low",1
4100,"low",1
2675,"low",1
3789,"low",1
2695,"low",1
2970,"low",1
5495,"low",1
2000,"high",3
6500,"medium",2
2825,"low",1
5450,"low",1
6095,"low",1
4495,"low",1
3800,"low",1
6195,"medium",2
5000,"low",1
3695,"low",1
2495,"high",3
1575,"low",1
2600,"low",1
1900,"medium",2
2195,"low",1
3000,"low",1
2300,"low",1
2400,"low",1
5820,"low",1
3103,"low",1
4295,"low",1
2590,"medium",2
2920,"low",1
2595,"high",3
1850,"low",1
4095,"low",1
2720,"low",1
3190,"medium",2
2200,"medium",2
7195,"low",1
2350,"low",1
5500,"medium",2
2515,"medium",2
3200,"low",1
2250,"low",1
2690,"low",1
1750,"low",1
3595,"low",1
2498,"low",1
2100,"low",1
2645,"low",1
2695,"low",1
2150,"low",1
3600,"high",3
3950,"low",1
2841,"low",1
2500,"medium",2
4300,"low",1
3650,"low",1
2677,"low",1
1895,"low",1
4300,"low",1
2600,"low",1
4000,"low",1
2650,"low",1
4050,"low",1
4050,"low",1
3300,"low",1
1800,"high",3
2350,"low",1
4400,"medium",2
2100,"low",1
3200,"low",1
3995,"low",1
6195,"medium",2
3450,"medium",2
2395,"low",1
3000,"medium",2
3200,"low",1
3300,"medium",2
3350,"low",1
2895,"medium",2
1569,"high",3
3600,"low",1
3800,"medium",2
2100,"low",1
3920,"low",1
5981,"low",1
2695,"high",3
4650,"medium",2
4000,"medium",2
1995,"medium",2
1895,"low",1
2500,"low",1
2400,"medium",2
2700,"low",1
1750,"low",1
2150,"low",1
3750,"low",1
3950,"medium",2
3700,"medium",2
5590,"medium",2
3540,"low",1
2300,"high",3
2660,"medium",2
6250,"low",1
2350,"low",1
1549,"medium",2
3790,"low",1
1550,"low",1
5325,"low",1
3000,"medium",2
4380,"low",1
1650,"high",3
7500,"low",1
8000,"low",1
2800,"medium",2
2800,"high",3
5994,"low",1
4150,"low",1
2375,"low",1
7615,"low",1
2775,"low",1
4750,"medium",2
2650,"low",1
3095,"low",1
6375,"low",1
1950,"high",3
2250,"low",1
5200,"low",1
3095,"low",1
1750,"medium",2
2000,"low",1
3650,"low",1
2660,"low",1
6095,"low",1
2795,"low",1
1785,"medium",2
2400,"low",1
13750,"low",1
2500,"low",1
2775,"low",1
2995,"low",1
1800,"high",3
3300,"low",1
1995,"high",3
2675,"low",1
2550,"low",1
3825,"low",1
2295,"low",1
3195,"low",1
29000,"low",1
2595,"low",1
3100,"low",1
3000,"low",1
2800,"high",3
13500,"low",1
4500,"low",1
3800,"low",1
2200,"medium",2
2995,"medium",2
4350,"medium",2
1995,"low",1
2325,"medium",2
2855,"low",1
2300,"low",1
2995,"high",3
2025,"medium",2
3900,"low",1
2695,"low",1
3200,"low",1
3100,"low",1
19995,"low",1
6795,"low",1
3200,"medium",2
2200,"low",1
6250,"low",1
2325,"low",1
3365,"high",3
5995,"low",1
1850,"medium",2
2900,"low",1
2700,"medium",2
1850,"low",1
4500,"medium",2
2900,"medium",2
3895,"low",1
2300,"low",1
5350,"low",1
2150,"low",1
5216,"low",1
2695,"low",1
4250,"low",1
4900,"low",1
2950,"low",1
3400,"medium",2
2195,"low",1
3295,"low",1
2900,"medium",2
3795,"medium",2
6000,"low",1
3000,"low",1
2790,"low",1
4375,"low",1
3175,"low",1
2950,"low",1
3950,"low",1
2800,"low",1
3700,"medium",2
1825,"low",1
2650,"low",1
3075,"low",1
1850,"low",1
3800,"low",1
2490,"low",1
3175,"low",1
2695,"low",1
6250,"medium",2
3800,"low",1
2700,"medium",2
3437,"medium",2
5354,"low",1
4374,"low",1
2250,"low",1
2250,"low",1
2500,"low",1
5055,"low",1
2000,"medium",2
4500,"high",3
2500,"medium",2
2800,"low",1
17500,"low",1
2900,"medium",2
2650,"low",1
1900,"low",1
4510,"low",1
2200,"low",1
2595,"low",1
3300,"low",1
3075,"low",1
1785,"low",1
3450,"low",1
4126,"low",1
2850,"low",1
6495,"low",1
3300,"low",1
4900,"high",3
3600,"low",1
3144,"low",1
2450,"low",1
2300,"high",3
3250,"medium",2
6876,"low",1
3263,"low",1
3500,"medium",2
2500,"medium",2
7800,"low",1
2950,"low",1
2200,"medium",2
2775,"low",1
6450,"low",1
1850,"low",1
3295,"high",3
2300,"medium",2
15500,"low",1
5780,"low",1
2150,"low",1
3200,"low",1
3145,"low",1
1999,"medium",2
2995,"low",1
2295,"low",1
2200,"high",3
4100,"low",1
2700,"low",1
4250,"low",1
5495,"low",1
4600,"medium",2
1300,"low",1
5775,"low",1
4250,"medium",2
4400,"low",1
2050,"medium",2
3200,"low",1
2199,"medium",2
3750,"low",1
2795,"low",1
3295,"low",1
2140,"low",1
4250,"low",1
3699,"low",1
9030,"low",1
1850,"low",1
2495,"low",1
2900,"low",1
6900,"medium",2
16000,"low",1
2950,"low",1
5595,"low",1
3500,"high",3
2595,"low",1
5725,"low",1
2250,"low",1
7495,"low",1
3295,"medium",2
2400,"medium",2
2495,"low",1
2100,"medium",2
3175,"low",1
5300,"low",1
6100,"low",1
2475,"low",1
2650,"low",1
3450,"low",1
3695,"low",1
3700,"low",1
4395,"low",1
2100,"medium",2
1900,"low",1
2895,"low",1
6790,"medium",2
1975,"low",1
2350,"low",1
2421,"low",1
2700,"low",1
3200,"low",1
3900,"medium",2
2600,"medium",2
2800,"low",1
4000,"low",1
2550,"medium",2
3790,"low",1
2995,"medium",2
2700,"low",1
2300,"low",1
3675,"low",1
2850,"medium",2
4470,"low",1
5250,"low",1
2395,"low",1
9215,"low",1
2450,"medium",2
2500,"medium",2
3400,"low",1
5000,"low",1
3650,"low",1
3800,"medium",2
1850,"low",1
2300,"low",1
4025,"low",1
2800,"medium",2
2200,"low",1
2500,"medium",2
4600,"low",1
5800,"low",1
4460,"low",1
2350,"low",1
4000,"low",1
2400,"medium",2
1650,"low",1
3095,"low",1
1900,"high",3
1950,"medium",2
2250,"low",1
2700,"medium",2
1425,"high",3
4500,"medium",2
3570,"low",1
2495,"low",1
3600,"high",3
4150,"low",1
2950,"low",1
4800,"low",1
1695,"high",3
3350,"low",1
3325,"high",3
3600,"low",1
1895,"low",1
3300,"low",1
2300,"low",1
2700,"low",1
2425,"low",1
2795,"medium",2
2350,"low",1
2950,"low",1
2350,"low",1
6005,"low",1
1975,"medium",2
4999,"low",1
2995,"low",1
3450,"low",1
2400,"medium",2
2970,"low",1
3900,"medium",2
2350,"low",1
3150,"high",3
3625,"high",3
2100,"medium",2
15500,"low",1
2450,"low",1
2200,"medium",2
3200,"low",1
3495,"medium",2
4800,"low",1
2395,"low",1
2595,"low",1
3600,"low",1
3450,"low",1
3700,"medium",2
4600,"low",1
2500,"low",1
6000,"low",1
2595,"low",1
1900,"low",1
2500,"low",1
1650,"medium",2
3600,"low",1
2195,"low",1
2250,"low",1
2150,"high",3
2800,"low",1
3254,"low",1
2050,"medium",2
4700,"medium",2
1650,"medium",2
5500,"low",1
3950,"low",1
2595,"low",1
2595,"medium",2
2795,"low",1
5500,"low",1
2700,"medium",2
2920,"low",1
2595,"medium",2
1800,"low",1
2900,"low",1
3300,"low",1
1795,"low",1
2595,"low",1
2500,"low",1
3300,"low",1
4200,"high",3
5000,"low",1
4200,"low",1
2795,"low",1
5067,"high",3
3225,"low",1
3490,"low",1
1600,"medium",2
4000,"high",3
3000,"low",1
6600,"low",1
15000,"low",1
1400,"low",1
3975,"low",1
3400,"medium",2
1875,"medium",2
2631,"low",1
3600,"medium",2
2999,"low",1
5180,"medium",2
1600,"low",1
4195,"low",1
3295,"low",1
4000,"high",3
1425,"high",3
2695,"medium",2
2395,"high",3
2845,"low",1
2895,"low",1
2925,"medium",2
1800,"high",3
2790,"low",1
2350,"medium",2
3550,"low",1
5250,"low",1
3300,"high",3
2600,"low",1
4900,"low",1
2800,"medium",2
2625,"medium",2
3895,"low",1
3295,"low",1
4795,"low",1
2300,"high",3
1700,"low",1
3200,"medium",2
11000,"low",1
2075,"medium",2
1350,"low",1
11500,"low",1
1975,"low",1
2853,"medium",2
2900,"low",1
2600,"low",1
4900,"high",3
4400,"low",1
10000,"low",1
4890,"low",1
7350,"low",1
1900,"low",1
3221,"low",1
2495,"medium",2
3187,"low",1
7226,"low",1
4079,"low",1
13745,"low",1
13750,"low",1
5650,"low",1
2450,"low",1
2450,"low",1
4000,"low",1
5350,"low",1
7150,"low",1
3800,"high",3
2100,"low",1
3400,"low",1
3000,"low",1
2500,"low",1
2950,"low",1
7000,"medium",2
2950,"low",1
2495,"low",1
4100,"medium",2
2495,"low",1
5600,"low",1
2275,"low",1
2150,"low",1
3877,"low",1
2695,"low",1
6300,"low",1
2725,"high",3
3400,"low",1
2950,"medium",2
3950,"medium",2
2550,"medium",2
3500,"low",1
2995,"low",1
6500,"low",1
2490,"low",1
3000,"low",1
6350,"medium",2
5000,"low",1
3345,"low",1
2400,"medium",2
1950,"medium",2
1800,"low",1
2700,"low",1
3495,"low",1
1450,"high",3
3295,"high",3
6400,"medium",2
4300,"low",1
4000,"low",1
6500,"low",1
3795,"low",1
4050,"low",1
1900,"medium",2
5495,"low",1
2895,"low",1
2899,"low",1
4200,"low",1
3200,"medium",2
2995,"low",1
2500,"medium",2
2600,"medium",2
2800,"medium",2
2350,"medium",2
1700,"high",3
6395,"low",1
4690,"low",1
2099,"medium",2
2500,"high",3
3650,"low",1
3300,"low",1
5600,"low",1
2890,"low",1
3150,"low",1
3645,"low",1
2250,"low",1
5900,"low",1
2550,"low",1
8000,"low",1
2425,"low",1
2350,"low",1
2450,"low",1
3399,"low",1
5750,"low",1
11500,"low",1
8700,"low",1
2280,"low",1
3391,"medium",2
3795,"low",1
2100,"medium",2
11000,"low",1
3725,"low",1
3500,"low",1
2425,"low",1
1850,"medium",2
1400,"high",3
5000,"medium",2
2600,"low",1
2195,"medium",2
2800,"low",1
2250,"low",1
2295,"high",3
3395,"low",1
1975,"medium",2
2230,"high",3
5200,"high",3
4450,"medium",2
2500,"medium",2
5500,"low",1
2723,"low",1
4900,"low",1
3200,"low",1
2500,"low",1
2199,"low",1
3255,"low",1
3000,"high",3
4900,"low",1
2850,"low",1
2725,"low",1
2225,"low",1
3500,"medium",2
1900,"medium",2
5300,"low",1
3900,"low",1
12500,"low",1
13500,"low",1
5600,"low",1
1695,"high",3
5700,"low",1
2840,"low",1
3350,"low",1
2000,"medium",2
2800,"low",1
3995,"low",1
2875,"medium",2
5199,"low",1
1850,"low",1
3700,"low",1
3300,"low",1
3100,"low",1
2250,"medium",2
2950,"low",1
2600,"medium",2
2450,"low",1
4100,"low",1
4770,"low",1
3150,"low",1
4200,"low",1
2690,"high",3
2600,"medium",2
9000,"medium",2
4500,"low",1
4350,"low",1
2700,"low",1
3400,"low",1
2750,"low",1
6235,"low",1
2195,"low",1
3450,"low",1
1750,"low",1
5213,"low",1
4150,"medium",2
2450,"low",1
2495,"medium",2
1350,"low",1
3325,"medium",2
1663,"low",1
2450,"medium",2
1860,"high",3
3750,"low",1
2300,"low",1
3500,"low",1
5035,"low",1
6395,"low",1
3500,"medium",2
2450,"low",1
2653,"low",1
3400,"medium",2
3250,"low",1
2550,"low",1
5850,"low",1
2275,"low",1
2730,"low",1
3400,"low",1
7500,"low",1
3400,"high",3
2795,"low",1
4950,"high",3
5330,"low",1
2300,"medium",2
3200,"low",1
3800,"low",1
3325,"low",1
2069,"low",1
7500,"low",1
1400,"high",3
4000,"high",3
1856,"medium",2
3745,"low",1
1995,"low",1
2500,"medium",2
3900,"medium",2
2795,"high",3
2495,"medium",2
3175,"low",1
5000,"low",1
3545,"medium",2
3550,"medium",2
3675,"low",1
1525,"low",1
3245,"low",1
2300,"high",3
1650,"medium",2
2950,"low",1
2550,"low",1
1850,"low",1
3500,"low",1
3995,"medium",2
3850,"low",1
4850,"low",1
3095,"medium",2
2400,"low",1
1995,"low",1
6000,"low",1
4500,"low",1
4695,"low",1
2200,"low",1
3960,"low",1
3300,"low",1
3100,"low",1
3595,"low",1
2900,"low",1
4495,"low",1
3400,"low",1
2400,"medium",2
1695,"low",1
2700,"medium",2
2599,"low",1
7495,"low",1
2550,"medium",2
4182,"low",1
1800,"medium",2
2395,"high",3
2500,"low",1
3625,"low",1
2995,"low",1
3400,"medium",2
2650,"medium",2
3895,"low",1
2500,"low",1
2500,"low",1
3250,"low",1
1995,"low",1
2300,"low",1
4600,"low",1
5200,"low",1
8375,"low",1
2500,"low",1
2150,"low",1
7400,"low",1
3790,"low",1
3320,"low",1
4073,"low",1
2500,"medium",2
2767,"medium",2
1900,"low",1
2900,"medium",2
9000,"low",1
2851,"low",1
2350,"low",1
7910,"low",1
1850,"medium",2
4200,"low",1
3895,"low",1
2700,"low",1
3000,"high",3
10000,"low",1
2900,"low",1
2850,"low",1
11995,"low",1
2290,"medium",2
3850,"low",1
2400,"low",1
6395,"medium",2
10500,"low",1
3000,"low",1
3388,"low",1
3400,"low",1
3600,"low",1
3495,"low",1
2100,"low",1
4495,"low",1
4800,"medium",2
3820,"low",1
2395,"low",1
4245,"low",1
4190,"low",1
4800,"low",1
2750,"low",1
2690,"medium",2
2690,"low",1
19950,"low",1
2700,"low",1
2550,"low",1
4395,"low",1
2975,"high",3
3600,"medium",2
3163,"high",3
3195,"medium",2
4800,"low",1
3000,"low",1
3595,"low",1
3860,"medium",2
3965,"low",1
2599,"medium",2
3980,"high",3
1700,"low",1
8500,"low",1
3995,"low",1
6000,"low",1
4100,"low",1
3500,"low",1
5700,"medium",2
2195,"medium",2
3750,"medium",2
4600,"low",1
2600,"low",1
4000,"low",1
3280,"low",1
4700,"medium",2
4450,"medium",2
3175,"medium",2
2450,"low",1
2800,"medium",2
4659,"low",1
3395,"low",1
2500,"low",1
4995,"low",1
4420,"low",1
3250,"medium",2
4015,"medium",2
1900,"medium",2
3400,"high",3
3550,"low",1
4632,"low",1
3695,"low",1
2389,"medium",2
3595,"low",1
4695,"low",1
2200,"medium",2
2200,"high",3
2800,"high",3
3400,"medium",2
2625,"low",1
2995,"low",1
3695,"low",1
2599,"low",1
6000,"low",1
5950,"high",3
4195,"low",1
7500,"medium",2
2350,"low",1
3675,"low",1
6939,"low",1
3100,"low",1
2600,"low",1
4200,"low",1
2895,"medium",2
2484,"low",1
4250,"low",1
2995,"low",1
3119,"low",1
1550,"high",3
5000,"low",1
3750,"low",1
3116,"medium",2
1875,"low",1
2900,"high",3
2995,"low",1
7200,"medium",2
3400,"low",1
2700,"medium",2
1795,"high",3
3850,"low",1
8995,"low",1
4075,"low",1
3200,"medium",2
2800,"low",1
3200,"low",1
3795,"low",1
2999,"medium",2
3100,"low",1
2975,"low",1
3295,"high",3
5300,"low",1
3850,"low",1
2220,"low",1
1500,"medium",2
2200,"low",1
2550,"medium",2
4495,"low",1
2650,"low",1
2450,"low",1
3100,"medium",2
2150,"high",3
1825,"medium",2
3400,"low",1
2100,"high",3
3000,"low",1
3400,"low",1
3200,"medium",2
2100,"medium",2
2200,"low",1
2800,"medium",2
2425,"low",1
2275,"low",1
3300,"medium",2
3900,"low",1
2395,"medium",2
3100,"low",1
3072,"medium",2
6200,"low",1
2895,"medium",2
3700,"low",1
1795,"low",1
2400,"low",1
2895,"low",1
2000,"medium",2
5450,"low",1
1999,"medium",2
2723,"medium",2
2650,"medium",2
11500,"low",1
4100,"low",1
2400,"low",1
4860,"low",1
8000,"low",1
2249,"low",1
1590,"medium",2
4350,"low",1
1765,"low",1
1750,"high",3
2900,"high",3
2700,"medium",2
3150,"medium",2
2300,"high",3
3885,"low",1
2666,"low",1
2825,"low",1
3500,"low",1
2600,"low",1
1625,"high",3
5250,"low",1
1900,"high",3
3095,"low",1
2200,"low",1
2725,"low",1
6224,"low",1
1950,"medium",2
10825,"low",1
3765,"low",1
2443,"low",1
6250,"low",1
3500,"low",1
2595,"low",1
5700,"low",1
1695,"low",1
3100,"low",1
3150,"low",1
2895,"medium",2
1925,"high",3
1275,"medium",2
2350,"low",1
3950,"low",1
3200,"low",1
3277,"low",1
4600,"medium",2
2775,"low",1
2750,"medium",2
4500,"medium",2
2200,"medium",2
3495,"low",1
6600,"low",1
2590,"medium",2
3299,"low",1
3100,"low",1
5345,"low",1
3750,"low",1
2450,"low",1
3625,"medium",2
3395,"low",1
12165,"low",1
2580,"low",1
2200,"low",1
2800,"high",3
2000,"medium",2
3400,"medium",2
5305,"low",1
3500,"high",3
4029,"low",1
3500,"low",1
2225,"low",1
5495,"low",1
6890,"low",1
2800,"medium",2
4700,"low",1
2300,"low",1
3550,"low",1
7390,"low",1
3544,"medium",2
3500,"medium",2
2995,"high",3
2350,"low",1
2700,"medium",2
2450,"medium",2
1825,"medium",2
5269,"low",1
5995,"low",1
5705,"low",1
1900,"medium",2
3390,"low",1
3500,"low",1
2900,"low",1
3700,"low",1
5695,"low",1
3499,"medium",2
2500,"high",3
2653,"medium",2
2700,"low",1
2795,"low",1
6780,"low",1
2400,"low",1
2500,"medium",2
2890,"low",1
4450,"low",1
2345,"low",1
3677,"low",1
4006,"low",1
4800,"low",1
3695,"low",1
2709,"low",1
1925,"medium",2
2695,"low",1
3895,"low",1
5600,"low",1
3750,"low",1
4850,"low",1
2995,"medium",2
2050,"medium",2
4350,"medium",2
1895,"high",3
3223,"low",1
3560,"low",1
4595,"low",1
3400,"low",1
5000,"low",1
3395,"low",1
5200,"medium",2
3400,"low",1
1310,"medium",2
1700,"high",3
3800,"low",1
3500,"medium",2
5975,"low",1
2700,"low",1
3495,"low",1
2365,"low",1
5300,"low",1
5095,"medium",2
10000,"low",1
1750,"medium",2
4495,"low",1
2200,"low",1
4800,"low",1
4495,"low",1
3375,"low",1
1700,"high",3
2650,"low",1
2300,"low",1
3380,"low",1
4800,"low",1
