"listing_id","interest_level","interest_Nbr","senti_anger","senti_anticipation","senti_disgust","senti_fear","senti_joy","senti_sadness","senti_surprise","senti_trust","senti_negative","senti_positive"
7092229,"medium",2,1,6,0,0,4,1,2,4,1,13
7154080,"low",1,0,0,0,0,1,0,0,0,0,4
7117085,"low",1,0,1,0,0,1,0,0,1,0,2
7137262,"low",1,2,3,0,1,3,0,3,2,2,5
7098360,"medium",2,0,1,0,0,0,0,0,1,0,4
7190769,"high",3,0,3,0,0,1,0,1,1,0,4
7101673,"medium",2,0,3,0,0,0,0,0,2,0,4
7202809,"low",1,0,0,0,0,1,0,0,0,0,2
7100035,"high",3,0,3,0,0,6,0,1,4,0,12
7135813,"low",1,3,9,1,1,7,4,2,8,5,17
7151112,"low",1,0,1,0,0,1,0,0,0,0,3
7175695,"low",1,0,2,0,1,2,1,1,1,2,8
7158278,"low",1,1,5,1,0,3,0,2,4,2,10
7164377,"low",1,0,3,0,1,1,0,1,3,1,6
7178491,"low",1,2,4,1,0,4,2,3,4,1,10
7150597,"low",1,1,3,2,0,4,1,3,4,1,10
7232112,"low",1,0,1,0,0,1,0,1,1,0,8
7167697,"low",1,0,2,0,0,3,0,1,3,0,11
7184165,"low",1,1,0,0,1,1,0,0,0,3,5
7099833,"medium",2,1,4,1,0,5,0,2,3,3,11
7175565,"low",1,1,1,1,0,0,0,0,1,1,4
7219840,"low",1,0,0,0,0,0,0,0,0,0,0
7211285,"low",1,1,1,0,1,1,0,2,2,1,3
7102681,"low",1,0,1,0,0,1,0,0,1,0,3
7168407,"low",1,0,0,0,0,0,0,0,0,0,0
7123143,"low",1,0,2,0,0,3,0,2,1,0,6
7216160,"low",1,1,3,0,0,2,1,0,2,4,16
7209034,"low",1,0,0,0,1,0,0,0,0,0,4
7162012,"low",1,0,3,1,1,5,1,1,4,1,9
7187486,"low",1,0,0,0,0,0,0,0,0,0,0
7227168,"low",1,0,5,1,0,2,1,1,3,2,13
7160693,"medium",2,0,1,0,1,1,1,0,0,1,2
7103462,"low",1,4,8,1,0,10,2,5,7,5,18
7103323,"medium",2,3,2,0,1,2,0,1,5,2,14
7127333,"low",1,0,1,0,0,1,0,0,1,0,2
7089308,"low",1,0,1,0,0,3,0,0,2,1,11
7153144,"low",1,0,0,0,0,0,0,0,0,0,0
7109381,"low",1,0,0,0,0,0,0,0,0,0,0
7149151,"medium",2,0,0,0,0,0,0,0,0,0,0
7143414,"low",1,0,0,0,0,0,0,0,0,0,1
7089720,"low",1,1,3,0,0,2,0,1,4,0,7
7110700,"low",1,0,1,0,0,1,0,0,1,0,5
7146488,"low",1,0,1,0,0,1,0,0,0,0,2
7110521,"medium",2,1,4,0,0,4,0,2,2,1,13
7168996,"low",1,0,4,0,0,3,0,2,6,0,10
7217535,"low",1,0,5,1,0,5,3,1,6,3,23
7127695,"low",1,0,1,0,0,2,0,0,3,1,14
7103308,"medium",2,0,4,0,2,2,0,0,3,1,10
7123821,"low",1,2,4,0,1,9,2,3,8,6,23
7108108,"low",1,0,2,0,0,2,0,1,2,0,7
7106728,"low",1,0,0,0,1,0,0,0,0,1,5
7098090,"low",1,0,1,0,0,1,0,0,2,0,4
7141146,"medium",2,1,1,0,1,3,0,1,4,1,10
7108246,"medium",2,0,2,0,0,1,0,0,1,0,7
7105743,"medium",2,0,0,0,0,0,0,0,0,0,1
7204235,"medium",2,0,4,0,0,6,0,2,5,0,14
7222170,"high",3,0,2,0,0,2,0,0,2,0,2
7126846,"high",3,2,4,1,3,5,1,3,7,3,20
7216241,"low",1,2,4,0,1,3,0,1,6,2,11
7098033,"low",1,0,4,0,0,3,0,2,3,0,8
7169353,"low",1,0,3,0,0,4,1,3,4,1,8
7101074,"low",1,0,2,0,1,1,0,2,2,1,6
7135463,"low",1,0,1,0,0,1,0,1,0,0,3
7140859,"low",1,0,2,1,0,1,1,1,3,0,6
7136982,"low",1,0,1,0,0,1,1,1,1,0,2
7146619,"low",1,0,0,0,0,0,0,0,0,0,0
7221671,"low",1,0,0,1,0,0,0,0,0,1,3
7232328,"high",3,0,2,0,1,1,0,1,2,2,5
7094286,"low",1,1,1,0,0,1,0,1,0,1,3
7182252,"low",1,0,3,0,0,3,1,2,3,0,9
7138470,"low",1,0,0,0,0,0,0,0,0,0,0
7116241,"low",1,1,1,0,0,1,0,0,2,1,4
7172180,"high",3,0,1,0,0,2,0,0,1,1,10
7150552,"medium",2,0,1,0,0,1,0,0,1,0,1
7112625,"medium",2,0,1,0,1,1,0,1,2,1,7
7114715,"low",1,0,1,0,0,0,0,0,0,0,0
7171262,"low",1,0,1,0,0,2,0,0,0,0,7
7174895,"low",1,2,0,1,0,0,0,0,1,5,6
7111988,"low",1,0,1,0,0,2,0,1,1,0,3
7138178,"medium",2,0,1,0,0,1,1,1,1,0,3
7139057,"low",1,0,1,0,0,1,1,1,1,1,2
7153091,"low",1,0,0,0,0,0,0,0,0,0,0
7148535,"low",1,1,3,0,0,2,0,1,2,1,6
7119718,"low",1,0,2,0,1,2,0,0,2,1,7
7136912,"low",1,0,1,0,0,1,0,0,0,0,2
7133113,"high",3,1,2,0,2,3,0,2,1,2,6
7132553,"low",1,0,1,1,0,1,0,0,4,0,10
7187778,"low",1,0,0,0,0,0,0,0,0,0,3
7092946,"low",1,0,0,0,0,0,0,0,1,0,2
7171593,"medium",2,3,6,1,1,3,2,0,4,4,12
7115957,"low",1,3,2,2,3,3,2,2,4,5,12
7137624,"low",1,0,0,0,0,2,0,0,1,0,6
7203598,"low",1,1,2,0,0,1,0,1,2,0,5
7214905,"low",1,0,1,0,0,2,2,1,3,0,11
7228277,"low",1,0,1,0,1,0,0,0,0,2,1
7230167,"medium",2,0,2,0,0,2,0,1,3,0,7
7104624,"low",1,0,0,0,0,0,0,0,1,1,0
7159358,"low",1,1,2,0,0,2,0,0,1,1,5
7098866,"high",3,0,1,0,0,2,0,1,1,0,8
7162032,"low",1,0,1,0,1,2,0,1,3,2,8
7157607,"low",1,0,2,0,1,2,0,1,2,1,6
7160226,"medium",2,0,1,0,1,2,0,0,3,0,10
7201076,"low",1,0,1,1,0,0,0,0,0,0,0
7135391,"low",1,2,0,0,2,0,2,0,0,3,2
7169798,"low",1,0,0,0,0,0,0,0,2,0,2
7111685,"low",1,0,3,1,1,3,1,2,3,1,10
7206108,"low",1,0,6,0,0,3,0,2,3,3,9
7206557,"low",1,0,2,0,0,3,0,0,3,0,6
7138809,"low",1,0,0,0,0,0,0,0,0,0,0
7109050,"low",1,2,3,0,1,2,1,1,3,3,5
7088087,"high",3,0,2,0,0,2,0,1,1,0,4
7112031,"medium",2,1,1,0,0,4,0,1,3,1,7
7097586,"low",1,0,0,0,0,0,0,0,0,0,0
7161029,"low",1,0,0,0,0,0,0,0,1,0,6
7101628,"low",1,0,2,0,2,2,1,1,3,3,11
7184784,"low",1,3,3,1,1,2,1,2,3,2,5
7165750,"low",1,1,5,0,0,5,1,2,3,1,10
7129661,"medium",2,0,5,0,0,4,0,1,6,1,15
7188660,"low",1,0,2,1,0,2,1,1,2,3,7
7177593,"low",1,1,1,0,0,2,1,1,1,2,2
7209071,"high",3,2,1,1,1,3,0,2,2,1,6
7091087,"low",1,0,1,0,0,1,0,1,1,0,4
7116109,"low",1,0,0,1,0,0,0,0,0,0,1
7167962,"medium",2,2,1,1,1,1,1,2,2,3,5
7180538,"low",1,0,5,0,1,3,0,1,3,1,7
7137848,"low",1,0,1,0,0,1,0,0,0,2,6
7167922,"low",1,0,2,0,0,1,0,1,2,0,6
7124861,"low",1,0,1,0,1,2,0,0,3,1,7
7188276,"low",1,0,2,0,1,2,0,1,4,2,10
7167596,"low",1,1,4,0,0,4,1,1,3,2,8
7136917,"low",1,0,2,0,2,2,0,0,2,2,8
7162321,"medium",2,2,7,1,0,6,2,4,4,5,12
7156201,"low",1,0,5,0,1,5,2,2,4,2,15
7155977,"high",3,0,0,0,0,0,0,0,0,0,0
7130352,"low",1,0,2,0,0,0,0,0,1,0,4
7194840,"low",1,0,0,0,0,0,1,0,0,0,4
7127139,"low",1,0,4,0,1,3,1,1,6,1,13
7175330,"medium",2,1,1,0,0,2,0,1,3,1,8
7144573,"medium",2,1,1,0,0,1,0,1,1,2,3
7173701,"low",1,1,2,0,0,3,0,1,2,2,7
7230611,"low",1,0,0,0,0,0,0,0,0,0,0
7092203,"medium",2,1,2,0,0,1,0,2,1,1,5
7211617,"medium",2,0,5,0,0,5,1,1,6,2,14
7099919,"low",1,1,1,0,0,1,0,1,1,1,4
7145325,"low",1,0,3,0,0,2,0,1,3,1,8
7168704,"low",1,1,5,0,1,5,0,2,6,3,17
7193061,"low",1,0,5,0,1,2,0,1,3,0,8
7229001,"low",1,0,8,1,1,6,2,5,9,3,20
7118308,"low",1,3,12,1,3,11,3,7,11,7,30
7088859,"low",1,0,1,0,0,1,0,1,2,0,3
7215459,"low",1,0,2,0,0,0,1,0,1,2,3
7113529,"low",1,0,1,0,1,0,0,0,1,1,5
7151025,"low",1,1,5,1,1,5,1,1,6,2,10
7209001,"high",3,1,7,2,0,8,3,3,6,3,17
7199713,"low",1,0,1,0,0,0,0,0,1,0,5
7591862,"low",1,0,1,0,0,2,1,1,1,0,6
7143961,"medium",2,0,1,0,0,3,0,1,1,0,6
7210611,"low",1,0,1,0,0,2,0,1,1,0,3
7202254,"low",1,1,1,0,0,2,0,2,2,2,14
7140408,"low",1,0,0,0,0,0,0,0,0,0,0
7228573,"low",1,0,0,0,0,0,0,0,0,0,2
7094810,"low",1,0,1,0,0,1,0,1,1,0,3
7108635,"low",1,0,2,0,0,2,0,1,0,0,3
7189539,"low",1,0,4,0,1,4,0,3,5,1,10
7112959,"low",1,0,3,0,0,4,1,0,5,1,6
7154375,"low",1,0,1,0,0,2,0,0,1,0,3
7188931,"low",1,1,3,0,1,2,1,1,2,1,5
7102597,"low",1,0,4,0,0,6,0,2,5,0,14
7157289,"high",3,0,3,0,0,1,0,0,2,0,4
7133231,"low",1,2,4,0,0,2,0,0,2,3,9
7193535,"medium",2,2,4,1,2,1,1,3,2,3,10
7122481,"low",1,0,0,0,0,1,0,0,1,0,5
7111075,"low",1,0,2,0,0,1,0,0,2,1,4
7167902,"low",1,1,0,0,0,0,0,0,0,1,5
7114142,"medium",2,2,6,0,2,6,0,0,5,4,19
7089238,"medium",2,1,1,0,1,3,1,1,2,1,8
7160828,"low",1,0,0,0,0,0,0,0,1,0,4
7210544,"medium",2,1,0,0,0,0,0,0,0,0,4
7090885,"low",1,0,0,0,0,0,0,1,0,0,1
7099591,"medium",2,1,3,0,0,3,0,2,3,1,10
7177301,"low",1,3,3,1,1,2,1,2,3,2,5
7225330,"medium",2,1,3,0,1,3,2,2,5,2,10
7221770,"high",3,0,1,1,0,0,0,0,2,1,6
7112874,"low",1,1,1,1,0,2,0,1,3,3,10
7226469,"medium",2,1,0,0,0,0,0,0,0,1,2
7149067,"low",1,0,1,0,0,1,0,0,1,0,1
7188610,"low",1,0,1,0,1,1,1,1,0,0,4
7138543,"low",1,0,1,0,0,2,0,0,0,0,7
7137830,"high",3,0,0,0,0,1,0,0,1,0,1
7116034,"medium",2,0,1,0,0,0,0,0,1,0,2
7109460,"medium",2,0,1,0,0,2,0,0,3,0,9
7190675,"medium",2,0,1,0,0,0,0,0,1,0,4
7135534,"low",1,1,5,1,0,4,2,1,3,3,12
7147266,"low",1,0,0,0,0,0,0,0,0,0,0
7199658,"medium",2,0,4,0,0,3,0,1,4,0,11
7225224,"low",1,1,1,0,0,1,0,0,0,1,4
7217140,"low",1,0,0,0,0,2,0,0,0,0,2
7102821,"low",1,0,2,0,1,1,0,1,2,1,5
7088955,"low",1,0,2,0,0,2,0,1,2,1,7
7202021,"medium",2,1,5,1,0,2,0,2,2,0,7
7092746,"medium",2,0,0,0,0,2,1,0,1,1,9
7171347,"medium",2,0,0,0,0,0,0,0,0,0,0
7104950,"low",1,1,2,0,0,5,0,1,4,2,12
7180456,"high",3,1,3,0,0,5,1,1,6,2,11
7224033,"medium",2,2,7,0,1,4,0,2,5,4,14
7194185,"low",1,0,2,0,0,3,0,0,1,3,5
7191570,"low",1,0,1,0,0,0,0,0,1,0,2
7233223,"medium",2,1,0,0,1,1,0,0,0,1,1
7214811,"low",1,0,7,0,0,7,1,3,6,1,14
7144706,"low",1,0,1,0,0,1,0,0,0,1,2
7134945,"low",1,0,4,0,1,2,0,0,4,1,9
7218421,"medium",2,1,1,1,1,1,2,1,0,1,5
7163613,"low",1,0,0,0,0,0,0,0,1,0,0
7154408,"high",3,0,1,0,0,0,0,0,1,0,3
7175689,"low",1,0,4,0,0,5,1,1,4,2,15
7226880,"low",1,1,6,1,0,4,1,1,4,3,15
7093266,"medium",2,1,1,0,0,1,0,0,1,1,3
7226181,"high",3,2,5,0,1,9,0,3,7,2,17
7206111,"low",1,0,6,0,0,3,0,2,3,3,9
7232652,"low",1,0,1,1,0,2,1,1,0,2,9
7095179,"low",1,1,4,1,1,4,1,4,4,1,9
7233418,"low",1,0,1,0,0,1,0,0,3,1,4
7150827,"low",1,1,1,0,1,5,1,2,5,2,20
7163807,"medium",2,1,4,1,1,1,1,0,3,3,8
7197147,"low",1,0,2,0,0,2,0,0,2,0,3
7174508,"low",1,2,1,0,0,1,1,0,2,3,7
7178761,"low",1,2,3,0,0,3,0,1,5,3,11
7181962,"high",3,1,1,0,0,3,0,1,2,1,5
7225141,"low",1,0,3,0,0,2,0,2,3,0,9
7230763,"low",1,1,1,0,0,3,0,1,2,1,5
7228020,"low",1,0,0,0,1,0,0,0,0,1,3
7180805,"medium",2,0,1,0,0,0,0,0,1,0,2
7136563,"low",1,0,0,0,0,0,0,0,0,0,0
7094463,"low",1,0,1,0,0,2,0,1,1,0,2
7219545,"low",1,0,1,0,0,1,0,0,1,0,2
7110859,"low",1,0,4,1,1,7,2,4,9,2,22
7169751,"low",1,0,1,0,0,2,0,0,1,2,6
7118373,"medium",2,0,1,0,0,2,0,0,2,0,4
7210792,"low",1,2,4,0,2,1,0,0,3,2,7
7117600,"low",1,1,4,1,0,5,1,1,4,2,13
7216861,"low",1,1,1,1,0,2,0,1,1,0,4
7094686,"low",1,0,0,0,0,0,0,0,0,0,1
7231640,"low",1,1,1,0,0,1,0,1,2,2,6
7148415,"high",3,0,2,0,0,2,1,2,1,0,3
7191586,"low",1,2,7,0,1,6,1,3,4,1,14
7149370,"high",3,2,4,0,0,1,2,1,1,3,6
7231920,"low",1,1,6,0,1,6,3,3,6,2,17
7123320,"low",1,0,1,0,0,2,0,1,1,0,7
7128545,"low",1,0,0,0,0,0,0,0,0,0,0
7109976,"low",1,0,1,0,0,1,0,1,0,1,2
7206770,"low",1,0,1,0,0,1,0,0,1,0,3
7232458,"low",1,0,5,0,0,3,2,2,4,1,10
7111959,"low",1,0,0,0,0,0,0,0,0,0,0
7204294,"low",1,0,1,0,0,1,0,0,1,0,4
7126351,"low",1,0,1,0,0,2,0,0,0,0,5
7157042,"high",3,0,3,0,0,3,0,2,1,0,6
7195562,"low",1,2,4,1,2,1,1,3,2,3,10
7093843,"low",1,0,2,1,0,4,0,0,2,1,7
7227834,"low",1,0,1,0,0,1,0,0,1,0,2
7200524,"medium",2,0,3,1,0,4,0,0,3,1,9
7092247,"medium",2,1,4,0,0,4,0,0,3,2,13
7147578,"medium",2,0,1,0,1,0,0,0,1,0,2
7185997,"low",1,0,0,0,0,0,0,0,1,1,5
7199060,"medium",2,0,1,0,0,0,0,0,1,0,3
7144697,"low",1,1,4,0,2,5,1,1,5,2,18
7188676,"low",1,0,3,2,0,2,1,0,3,3,10
7110114,"high",3,4,9,2,3,7,3,4,8,4,17
7120352,"medium",2,0,0,0,0,0,0,0,0,1,2
7233229,"low",1,1,6,1,1,4,2,3,4,2,11
7151999,"low",1,0,0,0,0,0,0,0,0,0,0
7152114,"low",1,0,0,0,0,0,0,0,0,0,0
7098422,"low",1,1,0,0,0,1,0,1,0,0,7
7184972,"low",1,0,1,1,0,0,0,0,1,0,2
7112756,"low",1,1,2,0,2,3,1,2,5,1,11
7095740,"medium",2,0,4,0,0,3,0,3,6,1,9
7153833,"low",1,0,0,0,0,0,0,0,0,0,4
7231223,"low",1,0,0,0,0,0,0,1,0,0,3
7202661,"low",1,3,1,0,1,2,1,0,2,3,5
7124250,"high",3,1,2,0,0,1,0,0,2,3,4
7167929,"low",1,0,1,0,0,1,0,0,2,1,6
7159291,"medium",2,1,1,0,0,0,0,0,0,1,4
7155732,"low",1,0,5,0,0,3,0,3,4,0,8
7119542,"medium",2,1,3,1,0,1,0,0,2,2,4
7218588,"low",1,0,5,0,0,4,1,1,5,1,12
7095971,"medium",2,0,1,1,0,1,1,2,0,0,9
7106000,"medium",2,0,0,0,0,0,0,0,0,0,1
7165951,"low",1,0,0,0,0,0,0,0,0,0,1
7125737,"low",1,1,3,1,0,2,1,1,3,1,5
7192863,"low",1,1,2,1,0,2,0,1,3,2,6
7190132,"low",1,1,2,0,0,2,0,1,3,0,8
7131534,"low",1,0,0,0,0,0,0,0,0,0,0
7215695,"low",1,0,0,0,0,0,0,0,0,0,0
7198972,"low",1,0,3,0,0,3,0,1,3,0,9
7132163,"low",1,2,1,1,2,2,1,3,1,2,12
7163029,"low",1,0,0,0,0,0,0,0,0,0,2
7135818,"medium",2,1,0,0,0,2,0,0,2,1,8
7213752,"low",1,0,1,0,0,0,0,0,0,0,1
7496472,"low",1,1,2,1,0,2,1,2,2,0,3
7091296,"medium",2,1,1,0,1,2,2,1,0,3,6
7216972,"medium",2,0,4,0,1,4,2,4,4,3,9
7191250,"low",1,0,4,0,1,2,0,2,4,1,7
7167981,"low",1,1,3,0,0,4,0,1,3,1,10
7096208,"low",1,1,5,0,0,8,1,3,10,3,19
7181759,"low",1,1,4,0,0,5,1,3,4,2,14
7207972,"low",1,0,3,0,0,2,1,2,3,0,11
7099414,"low",1,0,1,0,0,1,0,1,2,0,5
7218300,"low",1,1,3,0,1,5,0,0,6,5,9
7192661,"low",1,0,0,0,0,0,0,0,1,0,5
7104450,"medium",2,0,0,0,1,0,0,0,0,0,1
7114441,"low",1,0,0,0,0,1,0,0,0,0,5
7101509,"low",1,0,2,0,0,3,0,1,3,0,9
7159702,"low",1,2,4,3,2,5,2,2,8,8,19
7100603,"low",1,0,2,0,0,2,0,1,2,0,3
7218027,"low",1,0,1,0,0,3,0,0,3,1,8
7110490,"low",1,0,0,0,0,1,0,0,0,1,3
7125982,"low",1,1,0,0,0,0,0,0,0,1,4
7105349,"low",1,1,1,0,0,4,0,1,2,1,7
7147244,"medium",2,0,1,0,0,1,0,0,1,0,5
7229256,"low",1,0,1,0,0,1,0,0,1,0,7
7164930,"medium",2,0,1,0,0,1,0,0,1,0,3
7223939,"medium",2,1,0,0,0,1,1,0,0,1,6
7215276,"low",1,0,4,0,0,5,1,4,5,1,16
7138206,"low",1,0,1,0,0,2,0,0,0,0,7
7221747,"low",1,0,4,0,0,4,1,3,8,0,10
7201953,"low",1,0,0,0,0,0,0,0,0,0,7
7195423,"low",1,1,3,0,0,7,1,2,4,2,19
7641394,"low",1,0,2,0,1,1,1,0,3,0,7
7088769,"medium",2,0,1,0,0,2,0,1,3,0,4
7200209,"high",3,0,1,0,0,1,0,0,3,1,10
7173871,"medium",2,0,0,0,0,0,0,0,0,0,1
7175472,"low",1,0,3,0,0,1,0,0,2,1,9
7091282,"low",1,0,2,0,0,2,0,0,1,1,8
7154513,"medium",2,0,2,0,0,3,0,0,3,0,11
7117031,"low",1,0,0,0,0,0,0,0,0,0,1
7219305,"low",1,2,0,0,0,2,0,0,3,1,10
7143112,"low",1,2,3,0,1,3,0,3,2,2,6
7144106,"low",1,0,1,0,1,2,1,1,1,0,4
7095132,"low",1,0,1,0,0,1,0,0,1,0,2
7194208,"low",1,0,0,0,0,0,0,0,0,0,0
7212822,"low",1,0,0,0,0,1,0,0,0,0,4
7170406,"low",1,0,1,0,0,2,0,0,2,0,4
7226135,"low",1,1,3,0,2,1,1,1,5,2,12
7188014,"low",1,0,1,0,0,0,0,0,0,0,1
7213418,"low",1,0,3,0,0,1,1,0,1,1,5
7211753,"low",1,1,0,0,1,0,0,1,1,1,4
7171861,"low",1,2,2,1,0,2,0,2,3,1,9
7159684,"high",3,1,1,0,1,2,0,3,3,2,6
7139563,"low",1,0,1,0,0,1,0,0,0,0,2
7108965,"low",1,0,0,0,0,0,0,0,0,0,0
7213094,"low",1,0,0,0,1,0,0,0,0,2,1
7173382,"high",3,1,1,0,0,0,0,0,0,2,1
7161606,"medium",2,1,0,0,0,1,0,0,0,1,6
7218545,"low",1,0,3,0,0,3,1,3,3,0,7
7124094,"low",1,1,2,0,0,3,0,1,3,3,12
7137310,"medium",2,0,0,0,0,1,0,0,1,0,6
7131941,"medium",2,0,1,0,0,0,0,0,1,0,3
7205048,"low",1,0,3,0,0,2,0,1,2,0,8
7150875,"low",1,0,0,0,0,0,0,0,0,0,0
7151537,"medium",2,1,2,0,0,2,0,2,5,0,5
7161083,"low",1,0,0,1,0,0,1,0,0,0,2
7136187,"low",1,1,0,0,0,2,0,0,2,1,6
7127965,"low",1,2,2,0,0,1,2,0,2,4,7
7168017,"high",3,1,2,0,0,1,0,0,2,3,4
7162143,"medium",2,0,1,0,0,0,0,0,1,0,4
7138253,"low",1,0,0,0,0,0,0,0,0,0,0
7227013,"low",1,0,0,0,0,1,0,0,0,1,7
7233670,"low",1,1,2,0,1,2,1,2,2,1,7
7194203,"low",1,1,1,1,2,1,1,1,4,1,11
7169762,"low",1,0,1,0,1,2,1,1,3,3,7
7130142,"medium",2,0,1,0,0,0,0,0,1,0,5
7126027,"low",1,0,2,0,0,3,1,2,2,1,8
7197583,"low",1,0,3,0,0,2,0,1,2,0,7
7087938,"high",3,0,1,0,0,0,0,0,0,0,2
7231439,"low",1,0,0,0,0,0,0,0,0,0,0
7091124,"low",1,0,3,0,0,3,1,2,2,1,9
7232992,"low",1,0,0,1,0,0,0,0,0,0,2
7181654,"low",1,1,1,1,0,1,0,1,1,0,4
7102764,"medium",2,2,2,0,0,3,0,3,3,2,10
7218660,"low",1,0,4,0,0,2,0,2,2,1,4
7203370,"low",1,0,1,0,0,1,0,0,1,1,7
7232393,"medium",2,2,3,1,1,7,1,1,4,3,12
7093485,"low",1,0,5,0,1,4,1,3,8,2,17
7171963,"medium",2,1,4,1,0,2,1,2,2,1,8
7177928,"low",1,0,6,0,0,5,0,1,4,0,5
7198805,"medium",2,1,0,0,1,2,0,0,1,1,2
7212336,"low",1,0,1,0,0,2,0,1,2,0,3
7224513,"low",1,0,3,0,0,0,0,0,2,0,4
7113153,"low",1,0,1,0,1,2,0,1,3,0,4
7169135,"low",1,1,8,0,1,7,2,4,9,4,19
7232650,"low",1,0,5,0,0,7,0,3,5,0,15
7208928,"low",1,1,1,0,0,1,0,0,1,3,5
7123177,"low",1,0,3,0,0,3,2,1,5,0,10
7162683,"low",1,0,2,0,0,1,0,1,2,0,4
7157172,"low",1,0,0,0,0,0,0,0,0,0,0
7179391,"low",1,0,0,0,0,1,0,0,0,0,2
7232230,"medium",2,1,1,1,2,4,3,1,0,4,12
7101286,"low",1,3,9,0,1,10,3,5,11,5,29
7233105,"low",1,0,0,0,0,0,0,0,0,0,4
7112297,"low",1,1,2,0,1,3,0,1,2,2,10
7132122,"high",3,1,1,0,0,2,0,0,2,1,12
7196720,"low",1,0,0,0,0,1,0,0,1,0,5
7135283,"low",1,0,0,0,0,0,0,0,0,0,0
7200428,"low",1,0,0,0,0,0,0,0,0,0,0
7100764,"low",1,0,3,0,0,3,0,1,6,0,8
7099904,"medium",2,2,2,0,0,3,1,1,3,2,5
7218635,"medium",2,2,3,0,2,4,1,0,6,6,9
7193260,"low",1,2,5,1,2,2,2,4,3,3,12
7108251,"medium",2,0,1,0,0,1,0,0,0,0,6
7135799,"low",1,1,2,0,0,2,0,1,2,1,7
7143038,"low",1,2,3,2,2,3,0,1,2,3,9
7164732,"low",1,0,0,0,0,1,0,0,0,0,2
7111741,"low",1,0,0,0,0,0,0,0,0,1,2
7149014,"low",1,0,0,0,0,0,0,0,0,0,0
7187607,"low",1,1,0,0,0,0,0,0,0,1,1
7231233,"low",1,0,0,0,0,2,0,1,1,1,3
7184699,"low",1,1,1,2,1,2,0,1,3,4,8
7174094,"low",1,0,1,1,0,1,1,1,2,0,3
7205176,"medium",2,0,1,0,1,0,1,0,1,0,4
7197959,"low",1,2,1,1,1,1,1,2,2,3,5
7226764,"low",1,0,0,0,0,0,0,0,0,0,0
7161618,"medium",2,0,2,0,1,2,0,0,2,0,7
7109245,"low",1,0,2,0,0,1,0,1,1,0,5
7228050,"low",1,0,0,0,0,0,0,0,0,0,2
7169050,"low",1,1,1,1,0,4,1,0,4,2,8
7224270,"low",1,0,3,0,1,1,1,0,2,1,3
7197592,"low",1,1,2,1,0,3,0,1,1,0,5
7094486,"medium",2,0,0,0,0,2,0,0,1,0,5
7171259,"medium",2,0,3,0,0,2,0,1,3,0,7
7217877,"low",1,0,2,0,0,2,1,1,2,0,9
7184821,"low",1,0,1,0,0,2,0,0,1,0,8
7223761,"medium",2,0,2,0,0,0,0,0,1,0,5
7091198,"low",1,0,1,0,0,1,0,0,1,0,8
7212712,"medium",2,0,0,0,0,0,0,0,0,0,6
7121977,"low",1,0,5,0,0,5,0,2,7,2,13
7111881,"low",1,0,0,0,0,1,0,0,0,0,4
7203202,"low",1,0,7,0,0,6,1,4,4,2,13
7143368,"medium",2,0,0,0,0,0,0,0,0,0,3
7641388,"low",1,0,2,0,1,1,1,0,3,0,7
7178464,"low",1,2,5,0,1,6,3,3,5,3,15
7189053,"low",1,0,2,0,0,2,1,1,1,0,4
7115120,"low",1,0,3,0,1,3,0,3,4,1,8
7093077,"medium",2,1,6,0,3,4,2,2,7,5,18
7181711,"medium",2,1,1,0,0,0,0,0,0,1,4
7231852,"low",1,1,3,0,0,2,1,1,4,2,9
7232554,"low",1,1,2,0,0,1,0,3,3,0,6
7156894,"low",1,0,2,0,2,1,1,1,3,3,10
7170439,"medium",2,2,2,1,0,3,1,1,2,1,11
7096021,"low",1,0,1,0,0,1,0,1,2,0,4
7215228,"low",1,0,2,0,0,1,0,1,2,0,4
7233523,"low",1,2,5,0,1,6,3,3,5,3,17
7170962,"medium",2,1,2,0,0,3,1,1,1,1,6
7141476,"low",1,0,1,0,1,1,0,1,0,0,4
7177402,"medium",2,1,4,1,0,5,0,2,3,1,10
7145031,"low",1,0,1,0,0,2,0,0,2,1,7
7127387,"low",1,1,3,0,0,2,1,0,4,3,6
7118084,"low",1,0,2,0,1,2,0,1,3,1,10
7189182,"low",1,0,2,0,0,1,0,1,3,1,4
7234012,"low",1,0,1,0,0,0,0,0,0,0,2
7172043,"medium",2,0,0,0,0,1,0,0,0,0,3
7198702,"low",1,1,9,0,0,6,1,2,9,4,12
7179572,"low",1,0,0,0,0,0,0,0,0,0,0
7174160,"high",3,0,0,1,0,1,0,0,1,1,5
7169182,"medium",2,0,5,0,0,5,0,3,5,0,9
7089657,"low",1,0,2,0,0,1,0,1,2,0,5
7114381,"medium",2,0,0,0,0,0,0,0,0,0,0
7210145,"high",3,0,1,0,0,1,0,1,1,0,4
7110189,"medium",2,0,0,0,0,3,0,0,1,1,6
7096100,"low",1,0,1,0,1,1,0,1,3,2,9
7218570,"low",1,0,2,0,2,1,0,1,3,4,7
7118333,"high",3,0,0,0,0,2,0,0,2,1,4
7137504,"low",1,0,4,0,1,3,0,1,1,1,8
7187856,"low",1,1,5,0,1,4,1,2,0,3,9
7124497,"low",1,0,0,0,0,0,0,0,0,0,2
7132828,"high",3,0,1,0,0,1,0,1,0,0,1
7229957,"low",1,1,3,0,0,2,0,1,2,2,8
7132872,"high",3,0,3,0,0,3,0,1,2,1,8
