"listing_id","bedrooms","bathrooms","price","created_month","created_hour","weekend","interest_level","interest_level_num","time_ofday","clean_wordcount","numPh","numFeat","distance_city"
7175892,2,1,3895,"06","03",FALSE,"low",1,"00-06",98,6,14,0.044028737108622
7145392,4,2,7200,"06","02",TRUE,"low",1,"00-06",31,6,6,0.0293714421058918
7158588,1,1,2990,"06","15",FALSE,"low",1,"12-18",84,12,5,0.0181483748963856
7106090,0,1,2200,"06","18",FALSE,"low",1,"12-18",26,2,1,0.0306452441886174
7105295,3,2,4300,"06","05",FALSE,"medium",2,"00-06",76,5,4,0.0623433559521749
7147767,1,1.5,8895,"06","07",TRUE,"low",1,"06-12",0,10,5,0.0114789081092178
7144262,1,1,2895,"06","00",TRUE,"low",1,"00-06",43,7,2,4.44002252302668e-05
7092721,2,1,2900,"06","05",FALSE,"high",3,"00-06",42,6,11,0.0101558894923059
7152688,2,1,4400,"06","13",TRUE,"low",1,"12-18",71,3,1,0.0105250079040405
7254080,3,1,2875,"06","12",FALSE,"low",1,"06-12",115,7,9,0.153522178499978
7099262,2,2,5500,"06","06",FALSE,"low",1,"00-06",75,5,9,0.0194256966768237
7155505,2,1,4495,"06","10",FALSE,"low",1,"06-12",153,7,9,0.0559524122034053
7186007,0,1,2995,"06","19",FALSE,"low",1,"18-23",28,4,6,0.0420180362627827
7229766,2,1,3100,"06","03",FALSE,"medium",2,"00-06",21,7,2,0.0747363500003821
7158160,2,1,2600,"06","12",FALSE,"low",1,"06-12",154,13,6,0.10173448978286
7092084,2,1,1999,"06","05",FALSE,"low",1,"00-06",92,17,5,0.188086936418727
7192878,0,1,2299,"06","06",FALSE,"low",1,"00-06",97,3,1,0.024982988439736
7145261,0,1,2500,"06","02",TRUE,"medium",2,"00-06",83,6,6,0.0184536384320352
7180245,3,1,3394,"06","02",TRUE,"high",3,"00-06",37,8,7,0.0125238361287573
7132172,0,1,2550,"06","06",FALSE,"low",1,"00-06",58,4,5,0.0475373477528994
7161759,2,1,2000,"06","02",FALSE,"medium",2,"00-06",24,5,1,0.161434244481709
7139689,0,1,2995,"06","02",TRUE,"low",1,"00-06",25,1,3,0.0901256939578259
7118402,0,1,3000,"06","02",FALSE,"low",1,"00-06",26,5,2,0.0201609675209286
7119553,2,1,3200,"06","03",FALSE,"medium",2,"00-06",0,5,12,0.045474881983138
7138293,2,2,14250,"06","01",TRUE,"low",1,"00-06",18,20,1,0.0114789081092178
7105860,1,1,2895,"06","13",FALSE,"low",1,"12-18",49,3,6,0.00731422800984418
7150952,1,1,4850,"06","12",TRUE,"low",1,"06-12",70,6,2,0.0338644718160484
7127787,3,1,2565,"06","01",FALSE,"low",1,"00-06",78,8,2,0.0893831821506738
7098643,4,3.5,14500,"06","05",FALSE,"low",1,"00-06",86,8,15,0.0761276541828236
7094563,0,1,2800,"06","21",FALSE,"medium",2,"18-23",58,6,5,0.0268700966016156
7139473,3,1,2790,"06","02",TRUE,"medium",2,"00-06",64,4,1,0.0695882769680392
7186151,1,1,2996,"06","19",FALSE,"medium",2,"18-23",89,10,19,0.0606515882016276
7166433,2,1,2950,"06","01",FALSE,"low",1,"00-06",20,6,3,0.0831021325320875
7172121,3,2,3850,"06","07",FALSE,"low",1,"06-12",53,4,4,0.0513679257064142
7109911,1,1,4000,"06","05",TRUE,"medium",2,"00-06",180,15,7,0.0397036354932385
7205066,0,1,2595,"06","04",FALSE,"low",1,"00-06",4,3,5,0.0423399356563075
7091147,3,1,4595,"06","05",FALSE,"low",1,"00-06",51,4,13,0.045328008685358
7220802,4,2,6795,"06","02",FALSE,"medium",2,"00-06",91,7,11,0.0485397782378572
7162656,0,1,2750,"06","03",FALSE,"low",1,"00-06",49,4,3,0.0746210424168687
7188118,1,1,4100,"06","02",FALSE,"low",1,"00-06",38,9,4,0.0446918604600402
7192617,2,2,4200,"06","05",FALSE,"low",1,"00-06",69,10,1,0.0890245374679364
7222990,1,1,2325,"06","02",FALSE,"medium",2,"00-06",33,5,4,0.0471135317226396
7184678,2,1,3995,"06","18",FALSE,"low",1,"12-18",135,5,11,0.00408614382762317
7181192,2,1,1400,"06","12",TRUE,"high",3,"06-12",100,9,5,0.098624648396736
7197315,2,1,3900,"06","02",FALSE,"low",1,"00-06",34,4,1,0.0289805460849138
7208632,4,2,4400,"06","04",FALSE,"low",1,"00-06",43,0,7,0.15224618718175
7212910,0,1,2600,"06","01",TRUE,"low",1,"00-06",67,4,1,0.0579739071598579
7183108,2,2,6000,"06","18",FALSE,"low",1,"12-18",50,0,8,0.0427379977465012
7214196,0,1,1750,"06","02",TRUE,"medium",2,"00-06",51,7,9,0.117345955326033
7188427,3,2,5885,"06","02",FALSE,"low",1,"00-06",81,8,7,0.0862687137459438
7125868,1,1,3400,"06","04",FALSE,"low",1,"00-06",61,7,7,0.0446918604600402
7173201,0,1,2500,"06","08",FALSE,"medium",2,"06-12",58,4,7,0.0427379977465012
7140269,3,1,5200,"06","03",TRUE,"low",1,"00-06",35,5,9,0.0357618969208833
7199388,1,1,2600,"06","04",FALSE,"low",1,"00-06",41,4,5,0.0819512891379958
7107682,0,1,3250,"06","02",TRUE,"low",1,"00-06",14,4,2,0.0182302789715334
7145876,2,1,4200,"06","03",TRUE,"low",1,"00-06",36,5,6,0.0439586331837145
7222005,1,1,2350,"06","05",FALSE,"low",1,"00-06",64,3,3,0.0783591267905709
7217306,2,1,3500,"06","17",TRUE,"low",1,"12-18",41,6,6,0.055565714531353
7117002,0,1,2100,"06","21",FALSE,"medium",2,"18-23",62,7,11,0.0925456008213282
7188353,2,2,5395,"06","02",FALSE,"low",1,"00-06",87,8,5,0.0252780567168445
7170972,2,1,3230,"06","06",FALSE,"medium",2,"00-06",55,4,4,0.0450835179570062
7209599,2,1,5275,"06","06",FALSE,"low",1,"00-06",76,5,8,0.0123252980239775
7106485,1,1,2245,"06","01",TRUE,"low",1,"00-06",12,8,4,0.194038958901
7097596,1,1,2500,"06","04",FALSE,"low",1,"00-06",102,5,5,0.0269550453789219
7167989,2,1,1900,"06","03",FALSE,"high",3,"00-06",84,9,15,0.146184752253371
7102245,1,1,3195,"06","02",FALSE,"low",1,"00-06",98,9,12,0.0788942765438692
7123093,2,2,4912,"06","02",FALSE,"low",1,"00-06",10,8,1,0.0371252287720958
7102682,1,1,2800,"06","03",FALSE,"medium",2,"00-06",66,7,7,0.0707266374952171
7175767,3,1,3662,"06","02",FALSE,"medium",2,"00-06",46,9,2,0.0942312869029193
7222099,1,1,1500,"06","11",FALSE,"high",3,"06-12",125,7,8,0.0565177983592746
7173972,3,1,2850,"06","14",FALSE,"low",1,"12-18",25,7,8,0.0646774898351897
7125928,2,1,5056,"06","05",FALSE,"low",1,"00-06",0,0,5,0.0335294361924014
7154135,0,1,1850,"06","02",FALSE,"medium",2,"00-06",83,6,5,0.0930828654016396
7134657,2,1,1700,"06","02",FALSE,"medium",2,"00-06",71,5,2,0.149151999354282
7205500,1,1,3400,"06","05",FALSE,"medium",2,"00-06",55,5,2,0.0262337220268138
7197437,1,1,3688,"06","02",FALSE,"low",1,"00-06",101,7,10,0.0552049094862054
7139213,0,1,2550,"06","02",TRUE,"low",1,"00-06",36,4,8,0.0889709472321191
7094876,1,1,3250,"06","01",FALSE,"low",1,"00-06",19,0,5,0.041475254687341
7097246,1,1,3400,"06","03",FALSE,"low",1,"00-06",100,8,14,0.0475385604681039
7208898,2,2,6500,"06","05",FALSE,"low",1,"00-06",0,0,4,0.079905465591413
7156728,3,1,6250,"06","02",FALSE,"low",1,"00-06",63,4,11,0.0266719802673132
7116391,3,1,5900,"06","05",FALSE,"low",1,"00-06",51,9,6,0.0292045279259966
7165032,2,1,4100,"06","02",TRUE,"medium",2,"00-06",58,7,3,0.0570113356393263
7154883,2,1,3995,"06","02",FALSE,"low",1,"00-06",58,10,6,0.0662899450247122
7189215,1,1,1800,"06","03",FALSE,"medium",2,"00-06",30,6,1,0.0923034667354375
7100713,0,1,2490,"06","01",FALSE,"low",1,"00-06",85,3,5,0.0589271045562231
7201615,2,1,3150,"06","06",FALSE,"low",1,"00-06",143,4,8,0.0101537486368363
7137864,2,1,2800,"06","13",FALSE,"low",1,"12-18",75,8,7,0.0681643890266745
7110500,2,1,1900,"06","05",TRUE,"high",3,"00-06",84,7,14,0.122864662663353
7092822,2,1,3895,"06","05",FALSE,"medium",2,"00-06",101,5,6,0.081278449858378
7140113,3,1,2700,"06","03",TRUE,"low",1,"00-06",14,9,0,0.0662320482197298
7108036,0,1,2400,"06","03",TRUE,"low",1,"00-06",44,4,10,0.0449945782442698
7126113,3,2,2600,"06","05",FALSE,"low",1,"00-06",12,0,3,0.078994699767646
7199090,0,1,1650,"06","04",FALSE,"medium",2,"00-06",39,4,5,0.0513230988092079
7210534,0,1,3479,"06","07",FALSE,"low",1,"06-12",45,3,5,0.0625467875384522
7209831,3,2,5200,"06","06",FALSE,"medium",2,"00-06",84,7,13,0.0291913794018002
7124119,2,1,4025,"06","03",FALSE,"low",1,"00-06",87,2,14,0.0891452174341343
7137531,0,1,1950,"06","05",FALSE,"low",1,"00-06",30,3,4,0.039974980817757
7134871,1,1,3850,"06","03",FALSE,"low",1,"00-06",160,5,6,0.0270121819070617
7179703,3,3,17295,"06","01",TRUE,"low",1,"00-06",0,0,6,0.0123135466612955
7211944,1,1,2995,"06","09",FALSE,"low",1,"06-12",18,4,1,0.0549463160856087
7169982,5,2,8000,"06","05",FALSE,"low",1,"00-06",144,8,7,0.0304340925834795
7230751,3,1,2750,"06","04",FALSE,"low",1,"00-06",34,4,4,0.0987825617777758
7121483,1,1,2750,"06","06",FALSE,"medium",2,"00-06",37,5,8,0.0439586331837145
7157916,2,1,3500,"06","12",FALSE,"medium",2,"06-12",80,8,8,0.0555903069912332
7160149,1,1,3950,"06","15",FALSE,"low",1,"12-18",104,6,12,0.00844298711239101
7145089,1,1,3010,"06","02",TRUE,"low",1,"00-06",131,7,5,0.00825563755139949
7222786,2,1,3500,"06","01",FALSE,"low",1,"00-06",45,4,1,0.0979824227674528
7120809,1,1,2200,"06","05",FALSE,"low",1,"00-06",32,3,1,0.0564260602149382
7132176,3,1,3900,"06","06",FALSE,"low",1,"00-06",45,2,4,0.0816580256397354
7203303,2,2,4885,"06","02",FALSE,"low",1,"00-06",39,10,4,0.0438277655303084
7142480,1,1,2750,"06","05",TRUE,"medium",2,"00-06",53,5,8,0.0279728187957502
7171190,2,1,3000,"06","06",FALSE,"high",3,"00-06",59,5,12,0.0446918604600402
7097731,2,1,3000,"06","04",FALSE,"medium",2,"00-06",68,6,4,0.058933669420629
7165684,2,1,2700,"06","17",FALSE,"low",1,"12-18",71,5,1,0.0560745203401774
7169048,4,2,5450,"06","04",FALSE,"low",1,"00-06",73,8,10,0.0883752453539993
7230064,0,1,1800,"06","03",FALSE,"low",1,"00-06",54,7,9,0.155851857388285
7219239,1,1,4314,"06","04",TRUE,"low",1,"00-06",130,13,3,0.0174154159117761
7103847,2,1,3450,"06","04",FALSE,"low",1,"00-06",0,5,0,0.0503521482300401
7091349,2,1,3825,"06","05",FALSE,"low",1,"00-06",90,7,7,0.0405411969653094
7143450,0,1,2100,"06","06",TRUE,"low",1,"00-06",32,3,3,0.0249572100079312
7179501,2,1,4300,"06","01",TRUE,"low",1,"00-06",8,6,4,0.0728001851053948
7096132,1,1,2650,"06","02",FALSE,"low",1,"00-06",83,5,4,0.0767915570318754
7452192,1,1,1850,"06","03",FALSE,"low",1,"00-06",40,5,0,0.177016241264407
7162672,0,1,2400,"06","03",FALSE,"medium",2,"00-06",4,4,4,0.0216189942268348
7140710,2,2,3300,"06","03",TRUE,"low",1,"00-06",74,7,9,0.0422322941761425
7116740,4,2,7500,"06","15",FALSE,"medium",2,"12-18",60,8,3,0.045429082000188
7176071,3,2,4600,"06","03",FALSE,"low",1,"00-06",62,6,12,0.0427777335933122
7094705,1,1,2900,"06","01",FALSE,"low",1,"00-06",74,5,3,0.0777723177704029
7136752,2,2,7500,"06","05",FALSE,"low",1,"00-06",63,9,4,0.0301455690173558
7130597,2,1,2000,"06","03",FALSE,"low",1,"00-06",30,20,2,0.141873648685656
7214733,2,1,3495,"06","03",TRUE,"low",1,"00-06",80,5,8,0.0481038407133927
7204299,0,1,1800,"06","03",FALSE,"medium",2,"00-06",31,4,0,0.0121105182127013
7159406,1,1,1900,"06","15",FALSE,"medium",2,"12-18",172,1,10,0.189581701309433
7200968,0,1,2700,"06","06",FALSE,"low",1,"00-06",103,5,8,0.0409979874064585
7110334,4,2,5950,"06","05",TRUE,"medium",2,"00-06",90,3,4,0.0513679257064142
7194845,2,1,3800,"06","07",FALSE,"low",1,"06-12",76,7,14,0.0519542322759219
7214417,3,3,7300,"06","02",TRUE,"low",1,"00-06",74,8,6,0.0728001851053948
7225820,2,1,3300,"06","05",FALSE,"low",1,"00-06",50,4,10,0.045328008685358
7439418,1,1,2850,"06","02",FALSE,"low",1,"00-06",10,9,2,0.0728261574668055
7116733,1,1,1995,"06","15",FALSE,"medium",2,"12-18",33,2,2,0.0445435374816574
7120368,1,1,3650,"06","04",FALSE,"low",1,"00-06",0,0,3,0.0193443467550597
7104499,3,2,4000,"06","05",FALSE,"medium",2,"00-06",84,8,6,0.081278449858378
7120071,3,1,4950,"06","04",FALSE,"high",3,"00-06",96,8,17,0.0441675923203893
7229245,2,1,3695,"06","02",FALSE,"low",1,"00-06",69,0,3,0.0792001645918727
7184781,1,1,3500,"06","18",FALSE,"low",1,"12-18",34,5,6,0.0853722186157808
7216570,0,1,2200,"06","05",TRUE,"low",1,"00-06",0,1,1,0.0459481524261856
7143854,1,1,1875,"06","11",TRUE,"medium",2,"06-12",7,3,0,0.0527057428690666
7133827,0,1,1895,"06","01",FALSE,"low",1,"00-06",23,7,3,0.0814289520464336
7191604,1,1,2730,"06","05",FALSE,"low",1,"00-06",0,0,3,0.0710417855306326
7158461,2,1,2200,"06","12",FALSE,"medium",2,"06-12",107,12,9,0.139207609746667
7168445,5,2,7000,"06","03",FALSE,"low",1,"00-06",0,0,2,0.0986338218431128
7181882,2,1,3100,"06","17",FALSE,"high",3,"12-18",121,7,18,0.0535686582936313
7150447,2,1,4295,"06","11",TRUE,"low",1,"06-12",0,0,2,0.0231537619271755
7185585,2,1,3800,"06","19",FALSE,"low",1,"18-23",52,0,3,0.0354358853618722
7102973,3,1,4695,"06","03",FALSE,"medium",2,"00-06",85,7,2,0.0476108579147626
7124667,2,1,3050,"06","03",FALSE,"low",1,"00-06",53,8,2,0.0823149247183044
7108112,1,1,2900,"06","03",TRUE,"low",1,"00-06",54,6,7,0.0600422402261977
7104443,2,1,2895,"06","05",FALSE,"low",1,"00-06",61,4,7,0.0422874677816024
7130267,4,2.5,6500,"06","03",FALSE,"low",1,"00-06",62,5,8,0.0728001851053948
7196563,1,1,2575,"06","01",FALSE,"low",1,"00-06",31,4,3,0.0801693554382224
7166820,0,1,2375,"06","02",FALSE,"high",3,"00-06",19,5,11,0.045766616123327
7176847,1,1,3070,"06","05",FALSE,"low",1,"00-06",19,6,6,0.0399471512298532
7198113,3,2,5995,"06","03",FALSE,"low",1,"00-06",89,6,8,0.0912813732991564
7193986,3,1,4950,"06","06",FALSE,"low",1,"00-06",65,4,6,0.0368879914251292
7191312,1,1,1800,"06","05",FALSE,"medium",2,"00-06",66,9,1,0.113963377763998
7148118,3,1,2750,"06","08",TRUE,"medium",2,"06-12",38,6,1,0.128610277627334
7109054,2,1,3100,"06","04",TRUE,"low",1,"00-06",29,6,7,0.0759186403420136
7099815,3,2,5800,"06","07",FALSE,"medium",2,"06-12",93,5,11,0.0423587671135485
7225850,1,1,2350,"06","05",FALSE,"low",1,"00-06",31,0,1,0.0487275270394437
7176430,0,0,1995,"06","04",FALSE,"low",1,"00-06",0,0,0,0.0194898196856698
7158058,2,1,2500,"06","12",FALSE,"low",1,"06-12",14,3,4,0.105985377535677
7161762,1,1,3750,"06","02",FALSE,"low",1,"00-06",45,7,5,0.00397822465177345
7179606,4,4,29995,"06","01",TRUE,"low",1,"00-06",0,0,6,0.0123135466612955
7137498,4,1,5000,"06","05",FALSE,"low",1,"00-06",79,3,7,0.096773647711448
7223150,1,1,2350,"06","02",FALSE,"low",1,"00-06",27,2,3,0.0819087833591744
7229467,1,1,2675,"06","02",FALSE,"low",1,"00-06",55,2,3,0.0669088114629114
7146843,2,1,4395,"06","05",TRUE,"low",1,"00-06",59,7,4,0.0542712418448273
7118202,1,1,2850,"06","02",FALSE,"low",1,"00-06",31,8,4,0.0791077438142488
7170151,2,1,3300,"06","05",FALSE,"low",1,"00-06",73,4,6,0.0432791061758389
7107246,2,1,2000,"06","02",TRUE,"medium",2,"00-06",22,5,4,0.078994699767646
7099328,0,1,2240,"06","06",FALSE,"low",1,"00-06",92,4,8,0.0598433875326209
7207716,1,1,1850,"06","03",FALSE,"low",1,"00-06",5,3,3,0.176792717302999
7113849,2,1,2395,"06","04",TRUE,"medium",2,"00-06",36,5,4,0.117345955326033
7160793,1,1,1800,"06","03",TRUE,"medium",2,"00-06",172,9,7,0.127836125611581
7228177,1,1,3400,"06","01",FALSE,"low",1,"00-06",62,9,2,0.044481488862007
7210956,2,2,5000,"06","07",FALSE,"low",1,"06-12",52,8,2,0.0246023590612774
7189788,2,1,3435,"06","03",FALSE,"low",1,"00-06",54,8,9,0.04377963580684
7196086,1,1,1695,"06","15",FALSE,"medium",2,"12-18",35,9,2,0.140860705561841
7177156,2,1,2725,"06","05",FALSE,"medium",2,"00-06",37,7,6,0.0642497857691339
7105598,1,1,2600,"06","06",FALSE,"high",3,"00-06",48,3,6,0.0874605229310901
7223121,0,1,2300,"06","02",FALSE,"low",1,"00-06",60,4,2,0.084784435784995
7146706,2,1,2800,"06","05",TRUE,"low",1,"00-06",106,12,6,0.121225758118393
7099155,1,1,3542,"06","06",FALSE,"low",1,"00-06",68,9,14,0.0174154159117761
7188719,2,1,3200,"06","02",FALSE,"high",3,"00-06",58,5,13,0.0861353554086819
7093037,0,1,2500,"06","05",FALSE,"low",1,"00-06",49,4,2,0.0317738516925496
7154886,2,1,3200,"06","02",FALSE,"medium",2,"00-06",74,4,6,0.058933669420629
7169091,3,2,4000,"06","04",FALSE,"low",1,"00-06",77,6,4,0.131649361378555
7090400,0,1,3200,"06","04",FALSE,"low",1,"00-06",57,4,8,0.0535686582936313
7120597,2,1,2950,"06","05",FALSE,"low",1,"00-06",37,11,4,0.0567901326938097
7232289,1,1,3200,"06","05",FALSE,"low",1,"00-06",56,8,6,0.0264201239849475
7178721,2,1,2200,"06","14",FALSE,"medium",2,"12-18",70,6,1,0.0801423952186424
7209724,2,1,1650,"06","06",FALSE,"high",3,"00-06",64,4,1,0.113350514296946
7187364,1,1,3775,"06","01",FALSE,"low",1,"00-06",0,0,9,0.0853722186157808
7148556,3,1,3500,"06","09",TRUE,"low",1,"06-12",0,0,2,0.0560238168226699
7131344,1,1,4600,"06","05",FALSE,"low",1,"00-06",87,5,3,0.0269165441946071
7118178,3,1,3800,"06","02",FALSE,"high",3,"00-06",47,10,9,0.101097620107398
7188579,0,1,2390,"06","02",FALSE,"high",3,"00-06",34,5,7,0.0326419023860434
7142383,2,1,3695,"06","05",TRUE,"low",1,"00-06",49,6,6,0.03183972882077
7116706,1,1,2200,"06","14",FALSE,"high",3,"12-18",41,2,2,0.0307957914556529
7116047,2,1,1745,"06","03",FALSE,"low",1,"00-06",66,8,6,0.137675925896215
7177842,1,1,2400,"06","05",FALSE,"medium",2,"00-06",52,5,6,0.0859411328257877
7142943,1,1,3400,"06","05",TRUE,"low",1,"00-06",68,4,2,0.0175272471135606
7114955,3,3,9995,"06","02",FALSE,"low",1,"00-06",142,6,4,0.0470683716669741
7179961,4,2,5879,"06","02",TRUE,"medium",2,"00-06",54,7,12,0.0475253520910689
7187010,1,1,3695,"06","01",FALSE,"low",1,"00-06",30,2,3,0.0226227768273441
7092044,1,1,2900,"06","05",FALSE,"medium",2,"00-06",38,4,5,0.0894759784041534
7195930,4,1,3500,"06","12",FALSE,"low",1,"06-12",36,10,7,0.0818522935010397
7125237,2,2,3790,"06","04",FALSE,"medium",2,"00-06",38,5,8,0.0914340792668707
7194928,1,1,3899,"06","07",FALSE,"low",1,"06-12",39,4,8,0.028924261985058
7143390,0,1,1779,"06","06",TRUE,"medium",2,"00-06",54,2,0,0.0831553919561405
7174808,0,1,2350,"06","01",FALSE,"low",1,"00-06",117,0,4,0.0417122407858853
7136691,2,1,3450,"06","05",FALSE,"low",1,"00-06",37,4,2,0.0401782328055905
7226981,2,2,6000,"06","06",FALSE,"low",1,"00-06",106,7,13,0.0443098523060017
7205683,0,1,2415,"06","05",FALSE,"medium",2,"00-06",121,15,9,0.0348834673073178
7161803,1,1,2300,"06","02",FALSE,"medium",2,"00-06",43,11,2,0.0425058119717817
7120139,2,1,4350,"06","04",FALSE,"low",1,"00-06",66,5,11,0.0489034449847831
7225933,2,1,3250,"06","05",FALSE,"low",1,"00-06",79,6,5,0.041475254687341
7164045,4,2,2492,"06","05",FALSE,"medium",2,"00-06",79,4,3,0.0928014351795305
7110652,1,1,3550,"06","05",TRUE,"low",1,"00-06",54,4,9,0.0561511099746092
7116910,3,1,3050,"06","17",FALSE,"high",3,"12-18",32,5,0,0.0276632172998708
7142138,2,1,3750,"06","05",TRUE,"low",1,"00-06",27,12,7,0.0297198003253741
7106288,6,3,9999,"06","01",TRUE,"low",1,"00-06",32,3,3,0.0258282227685134
7159818,2,1,3400,"06","15",FALSE,"medium",2,"12-18",54,9,11,0.0101558894923059
7181959,1,1,3395,"06","17",FALSE,"medium",2,"12-18",27,3,6,0.00493309754413794
7096798,4,2,5900,"06","03",FALSE,"low",1,"00-06",66,5,11,0.0490960168586011
7127643,2,1,1950,"06","16",FALSE,"high",3,"12-18",34,4,3,0.10057811417689
7152220,2,2,5560,"06","13",TRUE,"low",1,"12-18",77,19,3,0.0647538178903741
7199947,2,1,2000,"06","05",FALSE,"low",1,"00-06",0,0,4,0.105623812047192
7190277,1,1,3150,"06","04",FALSE,"low",1,"00-06",0,0,4,0.072902531858508
7213002,2,1,3800,"06","01",TRUE,"low",1,"00-06",43,10,3,0.0861106520204057
7139747,1,1,3585,"06","02",TRUE,"low",1,"00-06",41,3,5,0.00825563755139949
7207824,2,2,7900,"06","03",FALSE,"low",1,"00-06",0,0,4,0.0680838713013603
7174539,2,1,3775,"06","01",FALSE,"low",1,"00-06",46,14,5,0.0404111312806281
7186742,3,1,5700,"06","01",FALSE,"low",1,"00-06",44,0,1,0.0509747603366607
7144637,1,1,1750,"06","01",TRUE,"high",3,"00-06",29,3,3,0.0837511352244274
7149246,3,1,4795,"06","10",TRUE,"medium",2,"06-12",41,3,0,0.0113225576342153
7195976,3,1,5495,"06","13",FALSE,"low",1,"12-18",41,4,2,0.0373487733584397
7174723,0,1,2200,"06","01",FALSE,"low",1,"00-06",31,5,1,0.0508858576755852
7097829,1,1,2350,"06","04",FALSE,"low",1,"00-06",11,8,0,0.0606824848813915
7096814,1,1,3200,"06","03",FALSE,"medium",2,"00-06",134,7,8,0.0402895384855703
7158458,2,1,2495,"06","12",FALSE,"low",1,"06-12",37,5,1,0.0796140637788355
7150211,6,3,7500,"06","11",TRUE,"low",1,"06-12",0,0,4,0.092610873721069
7090434,1,1,2300,"06","04",FALSE,"medium",2,"00-06",30,5,2,0.0449424499930738
7122102,0,1,1850,"06","21",FALSE,"low",1,"18-23",44,4,0,0.0965065361070423
7099693,4,2,5500,"06","06",FALSE,"high",3,"00-06",67,7,6,0.0694061724299772
7216498,1,1,2403,"06","05",TRUE,"medium",2,"00-06",39,4,1,0.0104308030074385
7106420,2,1,2350,"06","01",TRUE,"low",1,"00-06",61,1,1,0.0919200254100274
7168878,5,2,8000,"06","04",FALSE,"low",1,"00-06",110,3,10,0.0304182345210857
7203692,0,1,3180,"06","02",FALSE,"low",1,"00-06",148,6,2,0.0921218331959405
7169271,2,1,3395,"06","04",FALSE,"low",1,"00-06",19,9,2,0.0546455183101053
7146780,2,1,3276,"06","05",TRUE,"low",1,"00-06",61,4,2,0.0834601745228183
7134579,3,2,4800,"06","02",FALSE,"low",1,"00-06",107,7,10,0.0918557220394058
7232414,1,1,3700,"06","06",FALSE,"low",1,"00-06",69,5,5,0.0718806378058765
7098960,0,1,2300,"06","06",FALSE,"medium",2,"00-06",40,7,5,0.0428165389934773
7192862,1,1,2750,"06","06",FALSE,"medium",2,"00-06",123,4,3,0.0743522372990879
7091275,1,1,3795,"06","05",FALSE,"low",1,"00-06",58,4,10,0.0449673089185915
7157334,1,1,2100,"06","12",FALSE,"low",1,"06-12",42,5,0,0.0904667257690886
7181488,1,1,2600,"06","13",FALSE,"low",1,"12-18",80,4,11,0.0261795422301495
7134510,1,1,2700,"06","02",FALSE,"medium",2,"00-06",37,4,9,0.0999229675869372
7140670,2,1,2100,"06","03",TRUE,"low",1,"00-06",61,4,0,0.10486323097912
7124665,1,1,3900,"06","03",FALSE,"low",1,"00-06",53,3,7,0.0293714421058918
7101511,2,2,5900,"06","02",FALSE,"low",1,"00-06",73,7,14,0.0488266807327674
7113934,2,1,3200,"06","04",TRUE,"low",1,"00-06",30,5,3,0.0401782328055905
7208081,1,1,3650,"06","04",FALSE,"low",1,"00-06",48,4,6,0.08828026286424
7138729,1,1,2410,"06","01",TRUE,"low",1,"00-06",29,4,3,0.0365444131349777
7121560,1,1,1450,"06","06",FALSE,"high",3,"00-06",12,3,2,0.202468160636133
7138115,1,1,1800,"06","21",FALSE,"high",3,"18-23",37,2,0,0.0933533063762564
7135877,1,1,2350,"06","04",FALSE,"low",1,"00-06",43,4,8,0.0958188153307055
7169869,1,1,3300,"06","05",FALSE,"low",1,"00-06",42,4,8,0.0449945782442698
7205565,1,1,3295,"06","05",FALSE,"low",1,"00-06",60,4,7,0.0714580403550255
7171095,1,1,1695,"06","06",FALSE,"medium",2,"00-06",74,8,2,0.132344818755327
7225255,1,1,1450,"06","03",FALSE,"medium",2,"00-06",13,1,0,0.20242299605376
7099962,0,1,2600,"06","07",FALSE,"low",1,"06-12",45,7,3,0.05906828414115
7103455,2,1,3495,"06","03",FALSE,"low",1,"00-06",73,3,4,0.0291229083606008
7187333,2,1,3395,"06","01",FALSE,"low",1,"00-06",0,0,3,0.0777095325644142
7183126,0,1,2890,"06","18",FALSE,"low",1,"12-18",84,12,12,0.0820336447525039
7197519,1,1,2400,"06","02",FALSE,"low",1,"00-06",69,5,3,0.0521250345935589
7140258,1,1,2300,"06","03",TRUE,"high",3,"00-06",56,3,3,0.00905728830169035
7106667,1,1,2900,"06","01",TRUE,"low",1,"00-06",29,4,2,0.0440870324628444
7139398,2,1,3400,"06","02",TRUE,"low",1,"00-06",34,0,2,0.104256254543213
7198689,0,1,2095,"06","03",FALSE,"low",1,"00-06",59,8,3,0.079847842496715
7193258,0,1,3055,"06","06",FALSE,"low",1,"00-06",148,20,5,0.00825212041720071
